URL,STATUS_CODE
https://nypost.com/tag/schools/,200
https://nypost.com/2018/09/18/tim-cook-uses-fuzzy-math-to-justify-iphones-hefty-pricetag/,200
https://nypost.com/2018/09/18/vornado-nyc-tax-showdown-delayed-until-later-this-year/,200
https://nypost.com/sports/,200
https://nypost.com/sitemap/,200
https://nypost.com/cover,301
https://nypost.com/author/steve-serby/feed/,200
https://nypost.com/tag/nfl/,200
https://nypost.com/2018/09/18/school-superintendent-on-texans-star-you-cant-count-on-a-black-qb/?share=email,302
https://nypost.com/media/,200
https://nypost.com/2018/09/19/most-people-have-pre-sex-rituals/,200
https://nypost.com/horoscopes/feed/,200
https://nypost.com/2018/09/19/3-d-printed-gun-firm-owner-accused-of-paying-for-underage-sex/,200
https://nypost.com/living/,200
https://nypost.com/2018/09/19/russian-cosmonauts-to-check-on-iss-leak-from-the-outside/,200
https://nypost.com/tag/sam-darnold/,200
https://nypost.com/cover/covers-for-september-16-2018/,200
https://nypost.com/2018/09/18/designer-alessandro-sartori-created-a-one-and-a-half-breast-blazer/,200
https://nypost.com/tag/richard-carranza/,200
https://nypost.com/page/2/,404
https://nypost.com/author/joshua-rhett-miller/feed/,200
https://nypost.com/news/,200
https://nypost.com/home-delivery/,200
https://nypost.com/2018/09/19/ex-nypd-cop-sentenced-for-taking-bribes-and-ferrying-cocaine/,200
https://nypost.com/2018/09/19/jack-ma-walks-back-promise-to-create-1m-us-jobs/,200
https://nypost.com/2018/09/19/great-grandma-kills-giant-alligator-for-eating-her-horse/,200
https://nypost.com/horoscope/virgo-09-19-2018/,200
https://nypost.com/2018/09/19/mollie-tibbets-accused-killer-pleads-not-guilty/,200
https://nypost.com/2018/09/18/bert-and-ernie-are-gay-lovers-sesame-street-writer-reveals/,200
https://nypost.com/2018/09/18/scrapping-kavanaughs-appointment-means-the-end-of-civilization/,200
https://nypost.com/2018/09/13/nic-cage-is-the-meryl-streep-of-bats-t-crazy-characters/,200
https://nypost.com/2018/09/19/nursery-rhyme-alarm-leaves-entire-town-terrified-for-a-year/?share=facebook,302
https://nypost.com/columnists/,200
https://nypost.com/author/michael-benjamin/feed/,200
https://nypost.com/2018/09/19/giant-contracting-blob-spooks-family-on-beach/,200
https://nypost.com/2018/09/19/peter-thiels-pot-company-is-now-worth-more-than-cbs/,200
https://nypost.com/2018/09/19/troy-aikman-what-sam-darnold-can-learn-from-my-brutal-rookie-year/?share=twitter,302
https://nypost.com/video/dirt-bike-stunt-through-grocery-store-gets-dimwit-arrested/amp/,200
https://nypost.com/2018/09/19/spotify-run-like-a-boys-club-with-trips-to-strip-clubs-suit/,200
https://nypost.com/2018/09/19/well-probably-never-know-the-truth-between-kavanaugh-and-his-accuser/,200
https://nypost.com/2018/09/18/stormy-says-trump-offered-to-help-her-cheat-on-the-apprentice/,200
https://nypost.com/horoscope/aries-09-19-2018/,200
https://nypost.com/2018/09/19/los-angeles-is-on-its-way-to-banning-the-sale-of-animal-fur/,200
https://nypost.com/2018/09/19/kavanaugh-pal-at-center-of-sex-assault-claim-had-choice-words-for-women/,200
https://nypost.com/video/pickup-truck-passenger-shot-dead-after-pointing-gun-at-police/,200
https://nypost.com/tag/cleveland-browns/,200
https://nypost.com/2018/08/30/how-2-teen-bffs-ended-up-making-a-horror-flick-together/,200
https://nypost.com/2018/09/19/outside-panic-is-bringing-out-the-eli-manning-giants-need/,200
https://nypost.com/tag/department-of-education/,200
https://nypost.com/author/steve-serby/,200
https://nypost.com/2018/08/07/dad-abducts-daughter-brags-about-it-on-facebook/,200
https://nypost.com/business/,200
https://nypost.com/2018/09/18/sam-darnold-baker-mayfield-on-opposite-paths-in-rookie-years/,200
https://nypost.com/2018/09/17/the-explosiveness-pat-shurmur-promised-is-missing-in-action/,200
https://nypost.com/2018/09/17/how-a-shift-in-property-tax-rates-would-hurt-brooklyn-homeowners-the-most/,200
https://nypost.com/horoscope/gemini-09-19-2018/,200
https://nypost.com/tag/social-media-fails/,200
https://nypost.com/2018/09/18/riverside-church-to-buy-neighboring-dorm-for-45m/,200
https://nypost.com/2018/09/19/ex-jet-takes-vicious-eli-manning-shot-his-career-is-toast/,200
https://nypost.com/2018/09/19/fitness-model-admitted-stabbing-roommate-for-making-a-move-on-him-cops/,200
https://nypost.com/tag/school-buses/,200
https://nypost.com/2018/09/18/hearst-combines-print-digital-staff-at-popular-mechanics/,200
https://nypost.com/2018/09/18/something-must-be-done-about-the-citys-school-bus-system/?share=twitter,302
https://nypost.com/2018/09/18/school-superintendent-on-texans-star-you-cant-count-on-a-black-qb/?share=facebook,302
https://nypost.com/cover/covers-for-september-17-2018/?shared=email&msg=fail,200
https://nypost.com/2018/09/19/brooklyn-cop-shocked-when-fellow-officer-tases-his-groin/,200
https://nypost.com/2018/09/18/diner-en-blanc-descends-on-governors-island/slide-1/,200
https://nypost.com/osd.xml,200
https://nypost.com/tag/england/,200
https://nypost.com/video/,200
https://nypost.com/cover/covers-for-september-17-2018/?share=google-plus-1,302
https://nypost.com/2018/09/18/school-superintendent-on-texans-star-you-cant-count-on-a-black-qb/amp/,200
https://nypost.com/tech/,200
https://nypost.com/covers/,200
https://nypost.com/2018/09/18/nfl-ratings-hold-steady-despite-new-low-for-monday-night-football/,200
https://nypost.com/2018/09/17/if-the-media-did-its-job-trump-wouldnt-have-won/,200
https://nypost.com/horoscopes,301
https://nypost.com/2018/09/16/how-a-huge-draft-bust-would-kill-giants-season/,200
https://nypost.com/,200
https://nypost.com/2018/09/19/these-species-are-so-close-to-extinction-they-fit-in-a-subway-car/,200
https://nypost.com/cover/covers-for-september-17-2018/,200
https://nypost.com/2018/09/19/the-internet-is-really-hung-up-on-batmans-penis/,200
https://nypost.com/2018/09/19/mark-zuckerberg-just-proved-he-has-no-clue-how-to-fix-facebook/,200
https://nypost.com/2018/09/18/tronc-looking-for-new-head-of-labor-relations/,200
https://nypost.com/horoscopes/,200
https://nypost.com/horoscope/leo-09-19-2018/,200
https://nypost.com/2018/09/18/something-must-be-done-about-the-citys-school-bus-system/,200
https://nypost.com/mobile-apps/,200
https://nypost.com/author/laurentousignant/feed/,200
https://nypost.com/cover/covers-for-september-17-2018/?share=twitter,302
https://nypost.com/2018/09/18/before-stardom-boyd-holbrook-was-just-a-hillbilly-from-kentucky/,200
https://nypost.com/2018/09/19/troy-aikman-what-sam-darnold-can-learn-from-my-brutal-rookie-year/,200
https://nypost.com/2018/09/15/chiefs-went-out-and-got-their-very-own-brett-favre/,200
https://nypost.com/cover/covers-for-september-17-2018/?share=email,302
https://nypost.com/2018/09/18/something-must-be-done-about-the-citys-school-bus-system/?share=google-plus-1,302
https://nypost.com/video/dirt-bike-stunt-through-grocery-store-gets-dimwit-arrested/?share=email,302
https://nypost.com/video/dirt-bike-stunt-through-grocery-store-gets-dimwit-arrested/,200
https://nypost.com/2018/09/18/school-superintendent-on-texans-star-you-cant-count-on-a-black-qb/,200
https://nypost.com/2018/09/19/jets-cut-wide-receiver-as-2017-draft-gets-worse/,200
https://nypost.com/terms/,200
https://nypost.com/2018/09/19/nursery-rhyme-alarm-leaves-entire-town-terrified-for-a-year/,200
https://nypost.com/2018/09/19/troy-aikman-what-sam-darnold-can-learn-from-my-brutal-rookie-year/?share=facebook,302
https://nypost.com/2018/09/18/democrats-dont-want-a-fair-kavanaugh-hearing-they-want-a-circus/,200
https://nypost.com/horoscopes/page/2/,200
https://nypost.com/video/5-year-old-twins-marry-each-other-in-unusual-ceremony/,200
https://nypost.com/2018/09/19/anthony-bourdains-nyc-condo-lists-for-3-7-million/,200
https://nypost.com/2018/09/19/troy-aikman-what-sam-darnold-can-learn-from-my-brutal-rookie-year/?share=google-plus-1,302
https://nypost.com/tag/spiders/,200
https://nypost.com/entertainment/,200
https://nypost.com/2018/09/19/autonation-ceo-to-step-down-after-20-years-at-the-helm/,200
https://nypost.com/horoscope/capricorn-09-19-2018/,200
https://nypost.com/2018/09/19/nursery-rhyme-alarm-leaves-entire-town-terrified-for-a-year/amp/,200
